Overflow Type,Municipality/Facility,NPDES #,Date Discovered,Time Discovered,Days,Minutes,Hours,Location,Zip Code,Latitude,Longitude,Collection-System,Quantity in Gallons (Estimated),Net in Gallons (Estimated),Cause,Watershed,Receiving waters,County,Comments,Penalty Collected,Penalty Notes
SSO,Baltimore County DPW,N/A,12/24/2006,2:30:00 PM,0,7.45,0,"4207 Halbert Ave, Perryhall, MD",21128,,,Back River WWTP,775,775,Grease,,Honeygo Run,Baltimore County,None,,
SSO,WSSC,N/A,12/24/2006,2:49:00 PM,0,1.68,0,"MH # 101M, 13800 Connecticut Ave., Wheaton, MD",20906,,,,151,151,Grease,,Rock Creek,Montgomery,Collection system not provided,,
SSO,WSSC,N/A,12/26/2006,4:03:00 PM,0,9.28,17,"MH# 065M at 3303 Cool Spring Rd, Hyattsville, MD",20783,,,,2784,2784,Grease,,Northwest Branch,Prince George's,Collection system not provided,,
SSO,WSSC,N/A,12/26/2006,4:35:00 PM,0,4.17,17,"MH # 065M at 13900 Robey Rd, Fairland, MD",20904,,,,1251,1251,Grease,,Paint Branch,Montgomery,Collection system not provided,,
SSO,City of Baltimore,N/A,12/28/2006,12:00:00 PM,0,2,15,"906 E Lombard St,",21202,,,Back River WWTP,1350,1350,Grease,,Inlet to Inner Harbor,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,WSSC,N/A,1/1/2007,1:50:00 PM,0,1,30,"703 Pillory Way, MH# 11059063, Fort Washington",20744,,,,180,180,Grease,,Broad Creek,Prince George's,Collection system not provided,,
SSO,WSSC,N/A,1/2/2007,3:16:00 AM,0,8.32,19,"3601-3707 RW Silver Park Dr., MH 11043018, Suitland",20746,,,,7488,7488,Grease,,Broad Creek,Prince George's,Collection system not provided,,
SSO,WSSC,N/A,1/3/2007,10:38:00 PM,0,5.03,2,"10410 S. Campus Way, MH 14122158, Upper Marlboro",20774,,,,3018,3018,Grease,,Western Branch,Prince George's,Collection system not provided,,
SSO,Baltimore County DPW,N/A,1/4/2007,8:40:00 AM,0,2,0,"703 Maiden Choice Ln., Charlestown Retirement Village",21228,,,Patapsco WWTP,1600,1600,Grease,,Soapstone Branch,Baltimore County,None,,
SSO,City of Baltimore,N/A,1/4/2007,9:50:00 AM,0,0,35,4300 Wellbourne Rd,,,,,105,105,Grease,,Herring Run,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,1/6/2007,1:45:00 PM,0,1,0,1453 Madfield Ave,,,,,180,180,Grease,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,Baltimore County DPW,N/A,1/6/2007,5:49:00 PM,0,1,20,"7709 Harford Rd, Superfresh Market",21234,,,Back River WWTP,200,200,Grease,,Double Rock Park Stream,Baltimore County,None,,
SSO,City of Baltimore,N/A,1/8/2007,1:25:00 PM,0,5,35,3911 Shannon Dr.,,,,,1005,1005,Grease,,Herring Run,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,1/10/2007,9:25:00 AM,0,1,35,5709 Chinquapin Pkwy,,,,,475,475,Grease,,Herring Run,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,1/10/2007,11:22:00 PM,0,3,8,3447 Spelman Rd,,,,,3760,3760,Grease,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,Carroll County DPW,N/A,1/12/2007,9:00:00 AM,10,0,0,5th MH upstream from the Patapsco Valley Overlook PS,21158,,,,140000,140000,Grease,,Wooded wetland area,Carroll,Collection system not provided,,
SSO,"Cambridge, City of",N/A,1/17/2007,5:30:00 AM,,,,MH at the intersection of Greenwood and Cosby Aves,,,,,500,500,Grease,,Jenkin Creek,Dorchester,"Duration, collection system & zip code not provided",,
SSO,WSSC,N/A,1/24/2007,10:30:00 AM,0,7,0,"5411 Keppler Rd, MH 11031074, Temple Hills",20748,,,,1260,1260,Grease,,Broad Creek,Prince George's,Collection system not provided,,
SSO,Harford County DPW,N/A,1/24/2007,11:30:00 AM,0,1,0,"MH #465 in wooded area behind Blackburn Court and Rosecrest Court, Joppa",21085,,,,500,500,Grease,,Foster Branch,Harford,Collection system not provided,,
SSO,WSSC,N/A,1/27/2007,4:31:00 PM,0,1,59,"5700 Rossmore Dr., MH 05068004, Rockville",20814,,,,11880,11880,Grease,,Rock Creek,Montgomery,Collection system not provided,,
SSO,Howard County DPW,N/A,1/28/2007,4:30:00 PM,0,3,0,"Route 99 opposite Liter Drive, Ellicott City",,,,,2000,2000,Grease,,Adjacent stream,Howard,Collection system not provided,,
SSO,"Rockville, City of",N/A,1/29/2007,12:45:00 PM,0,0,30,"109 South Washington Street, rear of",20850,,,,500,500,Grease,,Unknown,Anne Arundel,Collection system not provided,,
SSO,City of Baltimore,N/A,1/31/2007,9:00:00 AM,0,2,20,5700 Newholme Ave,,,,,140,140,Grease,,Moores Run,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,Harford County DPW,N/A,1/31/2007,6:00:00 PM,1,0,0,"MH #4 Melrose Lane, Bel Air",21014,,,,4320,4320,Grease,,Unnamed,Harford,Collection system not provided,,
SSO,"Annapolis, City of",N/A,2/4/2007,6:30:00 PM,0,3,0,MH behind 1195 Madison Street,21401,,,,200,200,Grease,,Spa Creek,Anne Arundel,Collection system not provided,,
SSO,WSSC,N/A,2/9/2007,3:38:00 PM,0,1,23,"700 Avanti Place, MH 14144027, Hyattsville",21785,,,,1122,1122,Grease,,Western Branch,Prince George's,Collection system not provided,,
SSO,WSSC,N/A,2/15/2007,2:15:00 PM,0,2,30,"11323 Georgia Ave., Clean out 00372984500",20902,,,,300,300,Grease,,Sligo Creek,Montgomery,Collection system not provided,,
SSO,Harford County DPW,N/A,2/25/2007,8:00:00 PM,0,7,0,"113 Haverhill Road, Joppa",21085,,,,16331,16331,Grease,,Gunpowder River,Harford,Collection system not provided,,
SSO,"Trappe, The Town of",N/A,2/26/2007,5:30:00 PM,0,1,30,3863 Harrison Circle,21673,,,,0,0,Grease,,Storm Water Management Pond,Talbot,Collection system not provided,,
SSO,City of Baltimore,N/A,3/2/2007,8:00:00 AM,0,4,0,2811 Sisson Street,,,,,480,480,Grease,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,3/2/2007,1:00:00 PM,0,1,0,4200 Ayrdale Ave,,,,,180,180,Grease,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,WSSC,N/A,3/3/2007,10:37:00 AM,0,1,23,"11800 Blk, RW Ashley Drive, MH 05091008, Rockville",20852,,,,2070,2070,Grease,,Rock Creek,Montgomery,Collection system not provided,,
SSO,City of Baltimore,N/A,3/3/2007,9:15:00 PM,0,1,45,2500 Franklin St,21223,,,Back River WWTP,525,525,Grease,,Inner Harbor,City of Baltimore,None,,
SSO,City of Baltimore,N/A,3/3/2007,11:30:00 PM,0,4,5,2600 Harlam Ave,21216,,,Patapsco WWTP,1225,1225,Grease,,Inner Harbor,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,3/5/2007,3:00:00 PM,0,2,0,6001 Smith Ave,,,,,2400,2400,Grease,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,Baltimore County DPW,N/A,3/7/2007,12:49:00 PM,0,3,26,"Lakeside Dr., SW Hollins Ave.",21210,,,Patapsco WWTP,3500,3500,Grease,,Lake Roland,Baltimore County,None,,
SSO,WSSC,N/A,3/9/2007,12:47:00 PM,0,2,47,"19721 Frederick Rd, MH 15031106",20876,,,,3705,3705,Grease,,Seneca Creek,Montgomery,Collection system not provided,,
SSO,WSSC,N/A,3/10/2007,10:14:00 AM,0,3,2,"19321 Golden Meadow Dr., MH SS15031093",20878,,,,2718,2718,Grease,,Seneca Creek,Montgomery,Collection system not provided,,
SSO,Baltimore County DPW,N/A,3/10/2007,10:44:00 PM,0,0,46,25 Tameron Place,21237,,,Back River WWTP,1000,1000,Grease,,Trib to Red House Run,Baltimore County,Collection system not provided,,
SSO,WSSC,N/A,3/11/2007,4:11:00 PM,0,2,37,"7201 Barnett Rd., MH 07034097",20817,,,,10,10,Grease,,Cabin John,Montgomery,Collection system not provided,,
SSO,City of Baltimore,N/A,3/12/2007,3:42:00 PM,0,6,8,1925 E. 32nd St.,,,,,390,390,Grease,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,Howard County DPW,N/A,3/14/2007,1:30:00 AM,0,2,0,"7951 Oceano Dr, MH 25, Cont.664",21045,,,,500,500,Grease,,Unknown,Howard,Collection system not provided,,
SSO,City of Baltimore,N/A,3/14/2007,1:00:00 PM,0,2,0,6019 Smith Ave.,,,,,2200,2200,Grease,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,3/17/2007,11:30:00 PM,0,4,0,"20 N. Streeper St, off 2900 E. Baltimore St.",,,,,2100,2100,Grease,,Storm Drain & Inner Harbor,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,3/19/2007,11:00:00 AM,0,4,0,800 Unetta Ave.,,,,,6000,6000,Grease,,Gwynn's Falls Stream,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,Howard County DPW,N/A,3/20/2007,12:15:00 PM,0,12,0,"Rte 29 S of Rte 175 SB side of Contract 295, MH 3963",21045,,,,30000,30000,Grease,,Unknown,Howard,Collection system not provided,,
SSO,City of Baltimore,N/A,3/20/2007,12:30:00 PM,0,1,0,"3500 Wilkens Ave,",,,,,1400,1400,Grease,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,Baltimore County DPW,N/A,3/22/2007,11:44:00 AM,0,1,14,Puttyhill Ave. & Goucher Blvd.,21286,,,,550,550,Grease,,Herring Run,Baltimore County,Collection system not provided,,
SSO,City of Baltimore,N/A,3/22/2007,11:50:00 AM,0,2,0,3400 Wilkens Ave,21217,,,Patapsco WWTP,3000,3000,Grease,,Gwynn's Falls Stream,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,WSSC,N/A,3/28/2007,7:44:00 AM,0,2,50,12714 Water Fowl Way,20774,,,,85,85,Grease,,Western Branch,Prince George's,Collection system not provided,,
SSO,WSSC,N/A,3/28/2007,1:31:00 PM,0,2,23,"1400 Golf Course Dr, Bowie, MD",20715,,,,134,134,Grease,,Western Branch,Prince George's,Collection system not provided,,
SSO,Baltimore County DPW,N/A,3/30/2007,7:51:00 AM,0,1,14,6424 Windsor Mill Rd @ Woodlawn Dr.,21207,,,Patapsco WWTP,800,800,Grease,,Storm Drain Trib to Gwynn's Falls,Baltimore County,None,,
SSO,City of Baltimore,N/A,3/31/2007,11:00:00 PM,0,4,0,3026 Seaman Ave.,,,,,2400,2400,Grease,,Middle Branch,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,Howard County DPW,N/A,4/4/2007,12:50:00 PM,0,1,0,"7200 Cradlerock Way, Contact 489, MH 6898",21045,,,,500,500,Grease,,"Storm Drain, Catch Basin draining into Lake Elkhorn",Howard,Collection system not provided,,
SSO,Baltimore County DPW,N/A,4/6/2007,12:35:00 PM,0,1,10,Essex Rd North of Wilmont Dr.,21207,,,Patapsco WWTP,200,200,Grease,,Gwynn's Falls,Baltimore County,None,,
SSO,Baltimore County DPW,N/A,4/8/2007,11:23:00 AM,0,0,47,1125 Linden Ave. right of way,21227,,,Patapsco WWTP,500,500,Grease,,West Branch,Baltimore County,None,,
SSO,WSSC,N/A,4/11/2007,1:08:00 PM,0,2,20,"13301-507 Arden Way, Laurel",20708,,,,763,763,Grease,,Patuxent River,Prince George's,Collection system not provided,,
SSO,Carroll County DPW,N/A,4/13/2007,7:45:00 AM,0,1,0,"School House Rd @ Townhouse, Freedom Collection Sys.",21237,,,Back River WWTP,2000,2000,Grease,,Unnamed storm Water Creek,Carroll,Collection system not provided,,
SSO,Baltimore County DPW,N/A,4/15/2007,7:00:00 AM,0,13,0,"Red House Run PS, 1100 68th St. & Lake Dr.",21237,,,Back River WWTP,7800,7800,Grease,,Moores Run,Baltimore County,Collection system not provided,,
SSO,Charles County DPW,N/A,4/16/2007,1:45:00 PM,0,3,30,"6709 Amherst Rd, MH, South Hampton Estates",,,,,1050,1050,Grease,,Unnamed Creek,Charles,Collection system not provided,,
SSO,City of Baltimore,N/A,4/19/2007,12:20:00 PM,0,0,35,1235 Sherwood Ave,21214,,,Back River WWTP,35,35,Grease,,Herring Run Stream,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,Anne Arundel County DPW,N/A,4/19/2007,9:05:00 PM,0,5,0,"8011 Covington Ave., MH# 11667",,,,,8700,8700,Grease,,Unknown,Anne Arundel,Collection system not provided,,
SSO,WSSC,N/A,4/21/2007,6:33:00 PM,0,3,33,"5313 Flanders Ave., Kensington",20891,,,,384,384,Grease,,Storm Drain to Rock Creek,Montgomery,Collection system not provided,,
SSO,WSSC,N/A,4/24/2007,1:08:00 PM,0,1,32,"13602 BLK Georgia Ave., MH# 05132078",20906,,,,230,230,Grease,,Rock Creek,Montgomery,Collection system not provided,,
SSO,City of Baltimore,N/A,4/26/2007,12:30:00 PM,0,2,0,3100 Potee St.,21217,,,Patapsco WWTP,1800,1800,Grease,,Middle Branch,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,WSSC,N/A,4/29/2007,3:06:00 PM,0,2,54,"MH near 7200 Morrison Dr, Greenbelt",20770,,,,17,17,Grease,,Northeast Branch,Prince George's,Collection system not provided,,
SSO,WSSC,N/A,5/1/2007,11:44:00 AM,0,2,46,"23824 Burdette Forest Rd, Clarksburg, MD - MH15074155",20871,,,,332,332,Grease,,Seneca Creek,Montgomery,Collection system not provided,,
SSO,"Annapolis, City of",N/A,5/4/2007,10:50:00 AM,0,1,0,Manhole @ Van Buren/ McKinley Sts.,21401,,,,1000,1000,Grease,,Stream and Marsh Area,Anne Arundel,Collection system not provided,,
SSO,WSSC,N/A,5/4/2007,10:37:00 PM,0,2,45,"10100 52nd Ave., College Park, MH 08061011",20740,,,,2,2,Grease,,Northeast Branch,Prince George's,Collection system not provided,,
SSO,Baltimore County DPW,N/A,5/9/2007,4:30:00 PM,0,3,20,"7950 Belair Rd., MH # 45728",21236,,,Back River WWTP,300,300,Grease,,Stemmers Run,Baltimore County,Collection system not provided,,
SSO,City of Baltimore,N/A,5/12/2007,11:00:00 PM,0,5,15,3299 Edmondson Ave.,21217,,,Patapsco WWTP,4725,4725,Grease,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,St Mary's County Metropolitan Commission,N/A,5/15/2007,9:00:00 AM,,,,Copeland La. MH,,,,,5000,5000,Grease,,Unknown,St. Mary's,"Duration, collection system & zip code not provided",,
SSO,Frederick County Utilities & Solid Waste Management,N/A,5/17/2007,1:00:00 PM,0,24,0,End of Cliffside Terr. MH,21740,,,,300000,300000,Grease,,Fouche Creek into Linganore Creek,Frederick,Collection system not provided,,
SSO,WSSC,N/A,5/19/2007,12:15:00 PM,0,3,15,7401 Hogarth Ct. MH 08069377,20705,,,,780,780,Grease,,Northeast Branch,Prince George's,Collection system not provided,,
SSO,"Cambridge, City of",N/A,6/6/2007,1:30:00 PM,,,,Haward & Byrne Streets,,,,,200,200,Grease,,Cambridge Creek,Dorchester,"Duration, collection system & zip code not provided",,
SSO,WSSC,N/A,6/10/2007,3:44:00 PM,0,1,36,"7300 Blk Bellefield Ave, MH 11021055, Oxon Hill",20744,,,,96,96,Grease,,Broad Creek,Prince George's,Collection system not provided,,
SSO,Howard County DPW,N/A,6/11/2007,9:00:00 AM,0,1,0,"3363 Chatham Road, Ellicott City",,,,,500,500,Grease,,Plum Tree Branch,Howard,Collection system not provided,,
SSO,WSSC,N/A,6/28/2007,11:45:00 AM,0,1,15,"2512 Panther Lane, MH14134095, Bowie",20721,,,,75,75,Grease,,Western Branch,Prince George's,Collection system not provided,,
SSO,WSSC,N/A,7/8/2007,11:04:00 AM,0,2,1,"11801-997 O Columbia Pk, MH 2601, Colesville",20902,,,,606,606,Grease,,Paint Branch,Montgomery,Collection system not provided,,
SSO,City of Baltimore,N/A,7/11/2007,6:40:00 PM,0,1,20,9002 Wabash Ave,,,,,2000,2000,Grease,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,WSSC,N/A,7/12/2007,9:20:00 PM,0,4,14,"6719 Selkirk Drive, MH07021070, Bethesda",20817,,,,20,20,Grease,,Cabin John,Montgomery,Collection system not provided,,
SSO,City of Baltimore,N/A,7/17/2007,1:20:00 PM,0,0,20,315 E. University Pkwy,,,,,450,450,Grease,,Northwest Branch,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,WSSC,N/A,7/30/2007,10:50:00 AM,0,3,40,"5423 56th Ave, SS08001311, Riverdale",20785,,,,4404,4404,Grease,,Anacostia River,Prince George's,Collection system not provided,,
SSO,City of Baltimore,N/A,7/31/2007,6:05:00 PM,0,0,45,3401 Olston Dr,,,,,450,450,Grease,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,WSSC,N/A,7/31/2007,7:53:00 PM,0,6,17,"8700 Blk RW Dunbar Ave, MH 14119012, Hyattsville",20785,,,,9420,9420,Grease,,Western Branch,Prince George's,Collection system not provided,,
SSO,WSSC,N/A,8/10/2007,10:24:00 AM,0,2,6,"8813 Twin Creek Ct, Cleanout 00325152700, Potomac",20854,,,,10,10,Grease,,Unknown,Montgomery,Collection system not provided,,
SSO,Baltimore County DPW,N/A,8/10/2007,2:18:00 PM,0,2,12,3 Rose Street,21093,,,Back River WWTP,750,750,Grease,,Beaver Dam Branch,Baltimore County,None,,
SSO,WSSC,N/A,8/19/2007,2:58:00 PM,0,2,47,"2701 Harris Ave., MH 05112024, Silver Spring",20902,,,,83,83,Grease,,Rock Creek,Montgomery,Collection system not provided,,
SSO,Baltimore County DPW,N/A,8/20/2007,12:19:00 PM,0,4,1,"9307 Gardenia Rd, right of way in rear",21236,,,Back River WWTP,1000,1000,Grease,,Tributary to White Marsh Run,Baltimore County,Collection system not provided,,
SSO,WSSC,N/A,8/30/2007,8:56:00 AM,0,3,29,"3308 Branch Ave, Clean out 00126366400, Temple Hills",20748,,,,50,50,Grease,,Unknown,Prince George's,Collection system not provided,,
SSO,WSSC,N/A,9/2/2007,8:58:00 AM,0,3,27,"3009 La Dova Way, MH 14167193, Springdale",20774,,,,828,828,Grease,,Western Branch,Prince George's,Collection system not provided,,
SSO,Campus Hills Shopping Center,N/A,9/4/2007,2:30:00 PM,,,,"R & T Technologies, Inc. - Parking lot of Regal Cinemas",,,,,50,50,Grease,,Unknown,Harford,"Duration, collection system & zip code not provided",,
SSO,Baltimore County DPW,N/A,9/6/2007,9:45:00 AM,0,3,0,Quarry Lake Drive-(Quarry Lakes Shopping Center),21209,,,Patapsco WWTP,900,900,Grease,,Moores Branch,Baltimore County,None,,
SSO,WSSC,N/A,9/19/2007,2:51:00 PM,0,2,9,"3253-3333 Walters Ln, MH11049023, Forestville",20747,,,,1,1,Grease,,Broad Creek,Prince George's,Collection system not provided,,
SSO,Harford County Public Schools,N/A,9/19/2007,,,,,"2301 Carrs Mill Road, Fallston",21047,,,,75,75,Grease,,Unknown,Harford,Duration & collection system not provided,,
SSO,Harford County Public Schools,N/A,9/20/2007,,,,,"2301 Carrs Mill Road, Fallston",21047,,,,75,75,Grease,,Unknown,Harford,Duration & collection system not provided,,
SSO,Baltimore County DPW,N/A,9/26/2007,8:47:00 PM,0,1,18,1540 York Road,21030,,,Back River WWTP,200,200,Grease,,Long Quarter Branch,Baltimore County,None,,
SSO,"Rockville, City of",N/A,9/29/2007,10:05:00 AM,0,0,35,Intersection of College Parkway and Nelson Street,20850,,,,1500,1500,Grease,,Unknown,Montgomery,Collection system not provided,,
SSO,"Rockville, City of",N/A,10/1/2007,10:30:00 AM,,,,"1010 to 1100 block of Rockville Pike, outfall 20598",20850,,,,0,0,Grease,,Rock Creek,Montgomery,"Duration, collection system & flow not provided",,
SSO,WSSC,N/A,10/5/2007,9:00:00 AM,0,4,5,"209 Hermleigh Rd., Silver Spring, MH10062038",20902,,,,245,245,Grease,,Northwest Branch,Montgomery,Collection system not provided,,
SSO,Baltimore County DPW,N/A,10/6/2007,6:52:00 PM,0,1,23,7 May Avenue,21204,,,Back River WWTP,200,200,Grease,,Towson Branch,Baltimore County,None,,
SSO,WSSC,N/A,10/9/2007,1:51:00 PM,0,0,54,"1902 Mystic Ave, Oxon Hillm MH18011018",20745,,,,270,270,Grease,,Oxon Run,Prince George's,Collection system not provided,,
SSO,WSSC,N/A,10/10/2007,3:13:00 PM,0,5,32,"9900 Tretop Ln, Lanham/Seabrook, MH14190918",20706,,,,10000,10000,Grease,,Western Branch,Prince George's,Collection system not provided,,
SSO,WSSC,N/A,10/16/2007,11:13:00 AM,0,3,27,"19264 Deep Run Ct, 00215958000, Germantown",20876,,,,621,621,Grease,,Seneca Creek,Montgomery,Collection system not provided,,
SSO,"Rockville, City of",N/A,10/17/2007,9:30:00 AM,0,1,0,2351 Wooton Parkway,20850,,,,500,500,Grease,,Unknown,Montgomery,Collection system not provided,,
SSO,City of Baltimore,N/A,10/21/2007,11:30:00 AM,0,0,55,1000 N. Ellamont St,21216,,,Patapsco WWTP,1100,1100,Grease,,Storm System,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,Easton Utilities,N/A,10/26/2007,7:45:00 AM,0,1,15,Hickory Ridge Road,21601,,,,1125,1125,Grease,,Peach Blossom Creek,Talbot,Collection system not provided,,
SSO,Easton Utilities,N/A,10/26/2007,4:30:00 PM,0,3,0,Hawkes Hill Road,21601,,,,1800,1800,Grease,,Peach Blossom Creek,Talbot,Collection system not provided,,
SSO,City of Baltimore,N/A,10/28/2007,1:30:00 PM,0,0,45,6500 Boston St,21214,,,Back River WWTP,225,225,Grease,,Inner Harbor,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,10/28/2007,1:30:00 PM,0,5,0,Harford Rd & Walther Blvd,21214,,,Back River WWTP,4500,4500,Grease,,Herring Run,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,11/1/2007,4:30:00 PM,0,17,30,200 W. Coldspring Lane,21210,,,Patapsco WWTP,31500,31500,Grease,,Stoney Run to Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,Howard County DPW,N/A,11/3/2007,8:30:00 AM,0,1,30,9510 Good Lion Rd,21045,,,,900,900,Grease,,Little Patuxent River,Howard,Collection system not provided,,
SSO,City of Baltimore,N/A,11/9/2007,10:00:00 AM,0,2,0,1011 N. Ellamont St,21216,,,Patapsco WWTP,1800,1800,Grease,,Gwynn's Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,11/10/2007,7:50:00 PM,0,0,50,Greenspring & Coldspring Lanes,21225,,,Back River WWTP,500,500,Grease,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,Howard County DPW,N/A,11/11/2007,9:15:00 AM,0,2,30,"MH #3369, 4853 Red Hill Road, Ellicott City",21043,,,,3500,3500,Grease,,Red Hill Branch,Howard,Collection system not provided,,
SSO,City of Baltimore,N/A,11/19/2007,4:45:00 PM,0,3,0,1600 W. 41st St,21211,,,Patapsco WWTP,7200,7200,Grease,,Jones Falls,City of Baltimore,Lat/Long could not be obtained with the address provided,,
SSO,City of Baltimore,N/A,11/19/2007,7:15:00 PM,0,1,30,1107 Slater Road,21225,,,Back River WWTP,4500,4500,Grease,,Patapsco River,City of Baltimore,Lat/Long could not be obtained with the address provided,,
